"username","orig_sentence","cleaned_sentence","category","sub-category"
"tweets_Insane218","For years as people who are living in the Middle East, we’ve been saying #muslimophobia is different than #Islamophobia. We should be able to criticize a billion strong religion. Without westerners calling us islamophbe. https://t.co/EGycbNmGRH","year people live middle east weve say different able criticize billion strong religion without westerner call u islamophbe",,
"tweets_hellfire_81","#Islamophobia

Oh wait, this is FoE ... 🤦‍♂️🤷‍♂️ https://t.co/lbfZ2nI4b8","oh wait foe",,
"tweets_Insane218","@billmaher Hi @billmaher invite @AlinejadMasih to show  everyone why #Islamophobia is a total BS https://t.co/XU2r63zi8F","hi invite show everyone total b",,
"tweets_machbeach","Fakta cebong sekaum zalim pendukung koruptor 78 T  , penculik , penganiaya ,pembantai , bela tervonis Al maidah 51 , pembubar pengajian , anti jilbab  sekaum zalim pada mingkem .. #Islamophobia https://t.co/psY1s9qPg0 https://t.co/Tfo5RNdNpZ","fakta cebong sekaum zalim pendukung koruptor 78 penculik penganiaya pembantai bela tervonis al maidah 51 pembubar pengajian anti jilbab sekaum zalim pada mingkem",,
"tweets_VenkataRavi69","@OpIndia_com Trying to escape from the attacks of  Islamists is in itself is #Islamophobia .","try escape attack islamist",,
"tweets_shaysharifian","@RealTimers It’s funny how you don’t blame Christianity for school shootings (mainly white Christian’s) or any other crimes committed but one psycho decides to commit a heinous act and you blame all of Islam. #BillMaher #islamophobia #SalmanRushdie","funny dont blame christianity school shooting mainly white christian crime commit psycho decides commit heinous act blame islam",,
"tweets_BlackMagicSama","I hope the fact Salman Rushdie survived the attack burns that islamist trash who attacked him. There is no god backing you up you pathetic little child. Even when violent, religious extremists are cowards and failures. #Islamophobia is a human right. https://t.co/SudjJmNS6b","hope fact salman rushdie survive attack burn islamist trash attack god back pathetic little child even violent religious extremist coward failure human right",,
"tweets_ilmiokitabi","https://t.co/hDN6vxw5TK
037-Live Q &amp;  A Session with Engineer Muhammad Ali Mirza
#ilmiokitabi #islam #Islam_ReligionOfPeace #ISLAM #EngineerMuhammadAliMirza #Pakistan #Muslims #Islamophobia #islamicquotes #LIVE https://t.co/S5Myo0PdP8","037live q session engineer muhammad ali mirza",,
"tweets_Amplifiear","@jk_rowling @TwitterSupport Spreading #Islamophobia ☠️👹","spread",,
"tweets_BruceMirken","Bigots gonna bigot. #Islamophobia #Transphobia https://t.co/1E9M4XMRyl","bigot gon na bigot",,
"tweets__san_deep","Only reforms can help stop #Islamophobia #SalmanRusdhie https://t.co/fuv6TNaQrZ","reform help stop",,
"tweets_g12apostolou","@nccm Hey, how come no ""#islamophobia""? Oh yes, I remember .... the killer may have been a pious follower of Muhammad's. And did you guys hear ... you got Rushdie (almost). You may have to try again.","hey come oh yes remember killer may pious follower muhammad guy hear get rushdie almost may try",,
"tweets_SusieQandB","#SalmanRushdie :
The moment I hear I believe in #freespeech BUT... I stop listening.

#StopIslam spreading 
#Islamophobia is a hoax
Look at what is happening in #IslamicState 
This is what you are supporting when you defend their #FreedomOfSpeech to spread #hate
#LetUsTalk https://t.co/3VSPe3sHWi","moment hear believe stop listening spread hoax look happen support defend spread",,
"tweets_JustQuasar","Everyone who c0ndemn att@ck on #SalmanRusdhie is getting ""you are next"" thπeats from PEACEFUL #Muslims . New in the row is @jk_rowling 

And then THEY Q why theπe is #Islamophobia (ph0b¡a from #Islam ) 🤷🏻‍♂️

#SalmanRushdieStabbed #SalmanRushdieAttacked","everyone c0ndemn att get next theats peaceful new row q thee ph0ba",,
"tweets_SusieQandB","#SalmanRushdie :
The moment I hear I believe in #freespeech BUT... I stop listening.

#StopIslam spreading 
#Islamophobia is a hoax
Look at what is happening in #IslamicState 
This is what you are supporting when you defend their #FreedomOfSpeech to spread #hate
#LetUsTalk https://t.co/YzBAIxqI5r","moment hear believe stop listening spread hoax look happen support defend spread",,
"tweets_SusieQandB","#SalmanRushdie :
The moment I hear I believe in #freespeech BUT... I stop listening.

#StopIslam spreading 
#Islamophobia is a hoax
Look at what is happening in #IslamicState 
This is what you are supporting when you defend their #FreedomOfSpeech to spread #hate
#LetUsTalk https://t.co/vlknBs22dk","moment hear believe stop listening spread hoax look happen support defend spread",,
"tweets_Bano_Ghazi47","NAKED TRUTH - Uncensored Version.. جب بھارت نے کشمیر پر غاصبانہ قبضہ کیا اور جواب میں پاکستانی وزیراعظم نے بے بسی سے کہا ""تو کیا میں حملہ کر دوں"".... 

#ZaidHamid  #Pakistan  #PakArmy  #GhazwaeHind  #Kashmir #India  #Hindutva #Islamophobia

https://t.co/fJ24nOhn2Q","naked truth uncensored version",,
"tweets_SusieQandB","Maher on #SalmanRushdie stabbing: Sal had a good reason to be fearful
https://t.co/G7M4i7tyd1 
The moment I hear I believe in #freespeech BUT
I stop listening
#StopIslam spreading 
#Islamophobia is a hoax
Look @ #IslamicState 
you defend their #FreedomOfSpeech to spread #hate ?","maher stab sal good reason fearful moment hear believe stop listening spread hoax look defend spread",,
"tweets_MasterM67610048","Stop acts of violence and terror in the name of Islam; stop hating Hindus, Jews, Christians and Buddhists and ' #Islamophobia too will cease. It's that easy.","stop act violence terror name islam stop hat hindus jew christian buddhist cease easy",,
"tweets_Bita2018","@jk_rowling @Dadylonglegg @TwitterSupport Once upon a time there was a corrupt man who was warning us about #Islamophobia I wonder if said anything about this horrifying attack. We never forget and never forgive you  @BarackObama","upon time corrupt man warn u wonder say anything horrify attack never forget never forgive",,
"tweets_StacyMoo83","My best friend is Muslim, and it makes me sick to see people condemn their religion, because of one man's bad decision! My friend is the kindest, most generous, caring, selfless person I've ever known in my life, and people want to ban his religion! Ppl are fried #Islamophobia","best friend muslim make sick see people condemn religion man bad decision friend kindest generous care selfless person ive ever know life people want ban religion ppl fry",,
"tweets_SusieQandB","#SalmanRushdie :
The moment I hear I believe in #freespeech BUT... I stop listening.

#StopIslam spreading 
#Islamophobia is a hoax
Look at what is happening in #IslamicState 
This is what you are supporting when you defend their #FreedomOfSpeech to spread #hate https://t.co/08GKUsGMI7","moment hear believe stop listening spread hoax look happen support defend spread",,
"tweets_razi_zack","@RepKatiePorter @TheSpaceGal @TSA By the way, you are holding hearing in Islamic centers in Irvine make non Muslims or Islam critics be scared to show up. #SalmanRushdieStabbed #NoHijabDay #Islamophobia #IranRegime #no2terrorists","way hold hear islamic center irvine make non muslim islam critic scar show",,
"tweets_MirzaJoveriaBeg","&lt;3&gt;
I also liked the point ""Be sorry for him but why take the blame for it""- Represent yourself as an individual. Also quite ironic that people who claimed to have friends from the diff community sounded more biased and prejudiced.
#HindusUnderAttack #Islamophobia #MuslimsinIndia","lt3i also like point sorry take blame represent individual also quite ironic people claim friend diff community sound bias prejudiced",,
"tweets_MirzaJoveriaBeg","&lt;2&gt;
&amp; loved how Pallavi spoke by stating facts &amp; not just out of emotions. Also, totally agree that No matter what t reason, violence, prejudice &amp; hate is never ok - should b t mindset. #HinduLivesMatters #Islamophobia #MuslimsinIndia","lt2amp love pallavi speak state fact not emotion also totally agree matter reason violence prejudice hate never ok b mindset",,
"tweets_PS40144590","Before or after Islamic terror attacks similar to #SalmanRushdie or beheadings. You will find the well entrenched #MuslimBrotherhood members like this one either deflecting discussion on the act by crying #Islamophobia or they carry out terror attacks because they are aggrieved. https://t.co/BFAjkONxkN","islamic terror attack similar beheading find well entrenched member like either deflect discussion act cry carry terror attack aggrieve",,
"tweets_daryaaw","@ReallySwara A single man who hurt the sentiments of billions of Muslims is supported only because there is deep inside a same Rushdie in their hearts. 
You'll certainly rot in the world before your death #SalmanRushdie 
#Islamophobia 
#Islamophobics","single man hurt sentiment billion muslim support deep inside rushdie heart youll certainly rot world death",,
"tweets_jk95_1453","I never watched Bill Maher, except when Ben Affleck cursed him out and called him an islamophobe on his own show. It seems that #Islamophobia will be the last socially acceptable prejudice in my lifetime, maybe even my future children's lifetimes as well. #SalmanRushdieAttacked https://t.co/2W5Dxevm1f","never watch bill maher except ben affleck curse call islamophobe show seem last socially acceptable prejudice lifetime maybe even future childrens lifetimes well",,
"tweets_GudDwivik","#ReligionOfPeace ...
the most tolerant people....
Really??
 
This is real #Islamophobia https://t.co/JHiIraLHSV","tolerant people really real",,
"tweets_Rash_almatrafi","All governments should end the “ #Islamophobia “ nonsense.
Governments should encourage the critique of Islam as any other religion, Islam is not a superior!
Governments should fund and held debates about Islam fundamentals. 

#SalmanRushdie #سلمان_رشدی 
https://t.co/pcR05xK6jj https://t.co/A6RbXi2ELY","government end nonsense government encourage critique islam religion islam not superior government fund hold debate islam fundamental",,
"tweets_SandeepBhallaa","Fatal mistake:
#SalmanRushdie thought #USA was safe. Apparently Jihadists have free hand there now. All protected under the umbrella of #Islamophobia.","fatal mistake think safe apparently jihadists free hand protect umbrella",,
"tweets_princessofdhump","@jk_rowling @TwitterSupport The #SalmanRushdieStabbed seems to be anothr #WMD's kind of false flag to sabotage consensus against #Islamophobia being built throughout west.

After all, US gov has history of getting it's stooges killd just whn they need it ","seem anothr kind false flag sabotage consensus build throughout west u gov history get stooge killd whn need",,
"tweets_AhmadiyyaBelize","WHY DO I SUFFER⁉️ WHY CANT WE LIVE WITHOUT SUFFERING⁉️🤨 #ReligionOfPeace #Islamophobia #Christianity #religion #suffering https://t.co/w0DoO8jYk2","suffer cant live without suffer",,
"tweets_razi_zack","Islam needs to get insulted mocked constantly until Islamist fanatics stop their barbaric attack on civilization and freedom of speech. 
#SalmanRushdie #motherhoodofbadideas #Islamophobia #Islamapologists","islam need get insult mocked constantly islamist fanatic stop barbaric attack civilization freedom speech",,
"tweets_Katz4B","@ashajadeja325 @Wokeandhappy No no - There is a New Infection &amp; Everyone is Scared To b diagnosed w/it…

#Phobia of d Label of #Islamophobia ‼️

We allow deflection from d topics in d ideology of ☪️ at our own peril","new infection everyone scar b diagnose wit label allow deflection topic ideology peril",,
"tweets_Dark__Null","More than 10yrs ago, Hassan #Nasrallah, the leader of Lebanon's #Hezbollah, expressed his regret over the non-implementation of #Khomeini's #Fatwa for the murder of Salman #Rushdie.

#Salman_Roshdi
#Islamophobia https://t.co/xYKrwFuIwN","10yrs ago hassan leader lebanon express regret nonimplementation murder salman",,
"tweets_marlinsandes","The same cultures👇that *celebrate* mass killing #Hiroshima #nuclear as -heroic- ""even if innocents die"" USA, Russia, &amp; more,
&amp; 'license to kill' in James Bond
&amp; rife hype of hate lies

#Islamophobia Action of a few blamed on whole religion, punished on innocents.

#SalmanRushdie https://t.co/FUoPkAm7yN","culturesthat celebrate mass kill heroic even innocent die usa russia license kill jam bond rife hype hate lie action blame whole religion punish innocent",,
