videoID,textDisplay,textOriginal,authorDisplayName,authorChannelId,publishedAt,preprocessed_text,category,sub-category,comments
KaGuGX7XWsw,Ye hai congress success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India please support Congress party become in central government apporjition ek ho jao bjp  rss pakistani hai Yatra success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India please support Congress party 🥳🎉🎉🎉,Ye hai congress success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India please support Congress party become in central government apporjition ek ho jao bjp  rss pakistani hai Yatra success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India please support Congress party 🥳🎉🎉🎉,Nazim khan,UCFRxSeBbdzIaLywTY2X3elA,2022-09-09T11:09:45Z,ye hai congress success in india please support congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in india please support congress party become in central government apporjition ek ho jao bjp r pakistani hai yatra success in india please support congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in india please support congress party ,POSITIVE,,
KaGuGX7XWsw,It is not just a party it is the face of this nation,It is not just a party it is the face of this nation,ruthvi Raghu,UCnY-5YmHfJSjAy-hIYzWrXg,2022-09-11T10:41:40Z,it is not just party it is the face of this nation ,POSITIVE,,
KaGuGX7XWsw,Sirf pandit logo ke Kami hai aise bjp wale nakle pandit ko sath mai rakh te dekha we ke liye ye asal orginal hai Nationalised congress party 🥳🎉🎉 success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India,Sirf pandit logo ke Kami hai aise bjp wale nakle pandit ko sath mai rakh te dekha we ke liye ye asal orginal hai Nationalised congress party 🥳🎉🎉 success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India,Nazim khan,UCFRxSeBbdzIaLywTY2X3elA,2022-09-09T11:17:52Z,sirf pandit logo ke kami hai aise bjp wale nakle pandit ko sath mai rakh te dekha we ke liye ye asal orginal hai nationalised congress party success in india please support congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in india ,NEUTRAL,,
KaGuGX7XWsw,Jai ho,Jai ho,Ankit Rathour,UCl6RZrwp_XfT1k09FUMXdjw,2022-09-09T17:25:34Z,jai ho ,POSITIVE,,
KaGuGX7XWsw,Rahul is the best,Rahul is the best,Sonu kumar,UCot4OvcHUcv7acRnKMVn9iw,2022-09-09T12:12:53Z,rahul is the best ,POSITIVE,,
KaGuGX7XWsw,Rahul Gandhi is a legend,Rahul Gandhi is a legend,ggg,UCwfZGg-QjKeCzxOKvjk6rJA,2022-09-11T06:24:22Z,rahul gandhi is legend ,POSITIVE,,
KaGuGX7XWsw,<b>I&#39;m Ashok Sharma Pakistani Hindu From Pakistan Love &amp; Respect my all Community in the World</b> 🙏🏼,*I'm Ashok Sharma Pakistani Hindu From Pakistan Love & Respect my all Community in the World* 🙏🏼,Ashok Sharma Pakistani Hindu Vlog's,UCxGKt4Au_sjUO7d-byoGgFg,2022-09-09T09:25:28Z,ashok sharma pakistani hindu from pakistan love respect my all community in the world ,POSITIVE,,
KaGuGX7XWsw,Bharat Jodo yatra is   successful,Bharat Jodo yatra is   successful,ggg,UCwfZGg-QjKeCzxOKvjk6rJA,2022-09-11T06:29:24Z,bharat jodo yatra is successful ,POSITIVE,,
KaGuGX7XWsw,Ham sharth hai,Ham sharth hai,Pradeep Manjhi,UCo01z4fp1GK4PMzvtEoT4Cg,2022-09-09T08:55:49Z,ham sharth hai ,POSITIVE,,
KaGuGX7XWsw,Most fittest politician.,Most fittest politician.,milianus ekka,UC3Ge18zIBkGVvs9sZmPCIkw,2022-09-13T19:22:06Z,most fittest politician ,POSITIVE,,
eo4xJ0T-N64,Rahul  we love you as our leader,Rahul  we love you as our leader,Shameem AL,UCX4wkqkJWW0_CXvOaN4DUSg,2022-09-11T16:41:41Z,rahul we love you a our leader ,POSITIVE,,
eo4xJ0T-N64,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Rajan Varghese,UCz5JUbve0mqQmZPBxzopiuw,2022-09-12T12:04:52Z,,,,
eo4xJ0T-N64,Congress is family party,Congress is family party,dickhead,UC0LhrthTvsUoAx6g-utPNtg,2022-09-11T17:12:55Z,congress is family party ,POSITIVE,,
eo4xJ0T-N64,Rahul khan do not forget to visit madrasas in kerala.,Rahul khan do not forget to visit madrasas in kerala.,Appukuttan,UCHu8k8Z32g-TBMm-9LxgQWw,2022-09-11T15:17:22Z,rahul khan do not forget to visit madrasa in kerala ,POSITIVE,,
eo4xJ0T-N64,"Is this congress yathra?,","Is this congress yathra?,",kishor kumar Keekan,UCcAFdrZJxWE7gCYeR_fEeFA,2022-09-11T15:41:23Z,is this congress yathra ,NEUTRAL,,
eo4xJ0T-N64,😀😀😀,😀😀😀,sreejith k,UC16qhpTYgb4YDhXcQTsu1dw,2022-09-11T13:44:36Z,,,,
eo4xJ0T-N64,Last hope kerala for congress because of Christian and Muslims votes,Last hope kerala for congress because of Christian and Muslims votes,Appukuttan,UCHu8k8Z32g-TBMm-9LxgQWw,2022-09-11T15:18:22Z,last hope kerala for congress because of christian and muslim vote ,NEGATIVE,CRITICISM,
eo4xJ0T-N64,What is Rahul Gandhi trying to do?<br>He himself is ready to step down from all <br>His posts.Then he will not be heading the party.<br>Then what is the big deal?<br>On what capacity he is leasing this padhayaathra?<br>Making a fool of himself<br>Let Sasi Taroor lead the party.,"What is Rahul Gandhi trying to do?
He himself is ready to step down from all 
His posts.Then he will not be heading the party.
Then what is the big deal?
On what capacity he is leasing this padhayaathra?
Making a fool of himself
Let Sasi Taroor lead the party.",kgk menon,UCAr950Xq17DED56PcNW89gg,2022-09-11T14:54:39Z,what is rahul gandhi trying to do he himself is ready to step down from all his post then he will not be heading the party then what is the big deal on what capacity he is leasing this padhayaathra making fool of himself let sasi taroor lead the party ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,"Great ma&#39;am.. You caught their planned questions, but if answered without fear.. No question for ruling government. Wah students Wah, kitne tejasvi hai yeh.","Great ma'am.. You caught their planned questions, but if answered without fear.. No question for ruling government. Wah students Wah, kitne tejasvi hai yeh.",Sajjit Patra,UCFaNTzj23mDvhrM1mZGrdlQ,2022-09-12T11:43:45Z,great ma am you caught their planned question but if answered without fear no question for ruling government wah student wah kitne tejasvi hai yeh ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,One can easily see that if you ask the question from BJP spokeperson they will divert your question and will give the  answer in unrelevant context  and this lady is spoking on point to point.,One can easily see that if you ask the question from BJP spokeperson they will divert your question and will give the  answer in unrelevant context  and this lady is spoking on point to point.,ANJU KUMARI,UCb64DxHh5mtNQqI1rKXAcUQ,2022-09-12T08:45:36Z,one can easily see that if you ask the question from bjp spokeperson they will divert your question and will give the answer in unrelevant context and this lady is spoking on point to point ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,I would love to see modi stand in the dock and answer all questions.,I would love to see modi stand in the dock and answer all questions.,Anup Sinha,UCa6YO_zCzg4ebBCMqzc9JeQ,2022-09-11T18:28:10Z,would love to see modi stand in the dock and answer all question ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,Answers v chahiye inhe opposition se...i really appreciate the way Supriya Madam delivered all the answers,Answers v chahiye inhe opposition se...i really appreciate the way Supriya Madam delivered all the answers,Prasanta Singh,UCncVQiMlZQ_Oj8pjhdordww,2022-09-12T12:01:25Z,answer chahiye inhe opposition se really appreciate the way supriya madam delivered all the answer ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,She was bang on🔥🔥🔥. Glad opposition is coming in full swing to throw away this dictator Bjp party!,She was bang on🔥🔥🔥. Glad opposition is coming in full swing to throw away this dictator Bjp party!,Sneha,UCSKZzSI1S6aIo5ZSMJuP5eQ,2022-09-12T07:32:27Z,she wa bang on glad opposition is coming in full swing to throw away this dictator bjp party ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,"How fool these Students are!! All are questioning to opposition, not a single question for Government that&#39;s why unemployment, poorty and Price Rise day by day.....🤔🤔","How fool these Students are!! All are questioning to opposition, not a single question for Government that's why unemployment, poorty and Price Rise day by day.....🤔🤔",sonu yadav,UCwtufqdB_Dz1aMBBV_1x2Ww,2022-09-13T12:39:57Z,how fool these student are all are questioning to opposition not single question for government that why unemployment poorty and price rise day by day ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,"All these are mindless, biased and illiterate students, demonstrating the level  and values of their family and their colleges and their teachers.","All these are mindless, biased and illiterate students, demonstrating the level  and values of their family and their colleges and their teachers.",L. Sahab Physics Classes,UCohwfbGS7q4mmgTRfT8wyAg,2022-09-11T14:49:28Z,all these are mindless biased and illiterate student demonstrating the level and value of their family and their college and their teacher ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,All questions were scripted by Aaj Tak.<br>Very good reply by Supriya Srinate.,"All questions were scripted by Aaj Tak.
Very good reply by Supriya Srinate.",Mansoor Ansari,UCtpb9LXNPnx51x_CVIKC0iQ,2022-09-13T03:49:12Z,all question were scripted by aaj tak very good reply by supriya srinate ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,I am very disappointed to see the youth asking question to opposition instead of ruling party. If we want India to be No 1 start asking questions to ruling party. For example 15 lakh kab ayega? 🤭,I am very disappointed to see the youth asking question to opposition instead of ruling party. If we want India to be No 1 start asking questions to ruling party. For example 15 lakh kab ayega? 🤭,abdul razak,UC-uhPlMzRl757YPGmm-u7WQ,2022-09-12T19:22:09Z,am very disappointed to see the youth asking question to opposition instead of ruling party if we want india to be no start asking question to ruling party for example 15 lakh kab ayega ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,Best answer by congress spokeswoman.,Best answer by congress spokeswoman.,kanwaljit Kaur,UCi92Jfj9YtKhglZQMzI4AZQ,2022-09-12T03:19:44Z,best answer by congress spokeswoman ,POSITIVE,,
i_H0qLhJOM0,Fire woman. All answers given one by one.   Very good Supriya srinate mem.,Fire woman. All answers given one by one.   Very good Supriya srinate mem.,Najaf ali Rizvi,UCv1PCe3-c-bYIlf4TTchKSQ,2022-09-11T18:14:31Z,fire woman all answer given one by one very good supriya srinate mem ,POSITIVE,,
i_H0qLhJOM0,"So many motives like Unemployment, Agniveer in forces, Price Inflation,  Selling of property of country to a particular perso, Restoring OPS, Stopping monetary on Advertising, Tax Cash use in purchasing of MLA, MP instead of welfare scheme etc etc etc","So many motives like Unemployment, Agniveer in forces, Price Inflation,  Selling of property of country to a particular perso, Restoring OPS, Stopping monetary on Advertising, Tax Cash use in purchasing of MLA, MP instead of welfare scheme etc etc etc",Rangeshwar Upadhyay,UCH4Ndnsfp6QwkRU4WEdbgog,2022-09-14T11:02:18Z,so many motif like unemployment agniveer in force price inflation selling of property of country to particular perso restoring ops stopping monetary on advertising tax cash use in purchasing of mla mp instead of welfare scheme etc etc etc ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,I salute mam 😍🙏 very good giving answers,I salute mam 😍🙏 very good giving answers,Sanjay Jena,UCn3frygv2lsA11kVGQyGOZg,2022-09-13T05:51:58Z,salute mam very good giving answer ,POSITIVE,,
i_H0qLhJOM0,Nice collection of biased people collected by the host of who is biased towards BJP. Nice reply from INC,Nice collection of biased people collected by the host of who is biased towards BJP. Nice reply from INC,abel d'mello,UC1hBIkqslIHv4iznaiyDHXw,2022-09-11T16:41:42Z,nice collection of biased people collected by the host of who is biased towards bjp nice reply from inc ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,Why we are not asking questions to power/BJP??? Or Government???,Why we are not asking questions to power/BJP??? Or Government???,New Leap Education,UCqEmcuM1gaevVkRew4x3xXA,2022-09-13T10:18:54Z,why we are not asking question to power bjp or government ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,PM has rights to speak however he likes.<br>Congress all the time seeks loopholes with his ability.,"PM has rights to speak however he likes.
Congress all the time seeks loopholes with his ability.",Nagendra Shahi,UCrYxmRDt26ReibI8izj1KHA,2022-09-12T03:37:01Z,pm ha right to speak however he like congress all the time seek loophole with his ability ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,First time I saw doing good journalism. I am from Nepal,First time I saw doing good journalism. I am from Nepal,RDM Motivation,UCaexm_5k2u_uNFg26aDqSLA,2022-09-12T01:39:38Z,first time saw doing good journalism am from nepal ,NEUTRAL,,
i_H0qLhJOM0,we want Rahul sir as our next pm,we want Rahul sir as our next pm,Parag Pushpit,UCJvLpSjuCmx_b_Foj2DhHrw,2022-09-14T04:18:29Z,we want rahul sir a our next pm ,NEUTRAL,,
i_H0qLhJOM0,Congress needs good spokesperson like her......so they can stand n fight with BJP,Congress needs good spokesperson like her......so they can stand n fight with BJP,Yes Coaching Institute,UCF3pEHY9XdRBdjhfP56Fj_w,2022-09-13T18:34:15Z,congress need good spokesperson like her so they can stand fight with bjp ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,Kahan se aate hain aise students. .so called andhbhakt. They are future of india..Yahi log agar bjp pe andha trust karenge to india kaise bachega. .,Kahan se aate hain aise students. .so called andhbhakt. They are future of india..Yahi log agar bjp pe andha trust karenge to india kaise bachega. .,Romila Bhengra,UClcK42bMWu5pEy2g0SskVeA,2022-09-14T02:30:58Z,kahan se aate hain aise student so called andhbhakt they are future of india yahi log agar bjp pe andha trust karenge to india kaise bachega ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,Well scripted questionnaire by dalal media &quot;aajtak&quot; clearly showing biased propaganda... And well defended and answered by supriya srinate 👍..<br>Ye dala patrakar aur iske staged audience 😂😂...,"Well scripted questionnaire by dalal media ""aajtak"" clearly showing biased propaganda... And well defended and answered by supriya srinate 👍..
Ye dala patrakar aur iske staged audience 😂😂...",Anshulak kr,UC3ZfDFT0omhFhrPGdP7DHZw,2022-09-11T18:59:27Z,well scripted questionnaire by dalal medium aajtak clearly showing biased propaganda and well defended and answered by supriya srinate ye dala patrakar aur iske staged audience ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,Best example of padhe likhe gavaaar 🔥🔥🔥🔥,Best example of padhe likhe gavaaar 🔥🔥🔥🔥,professor,UCRjWunSHDtNCRbs-nYUYAEw,2022-09-13T11:56:06Z,best example of padhe likhe gavaar ,NEGATIVE,CRITICISM,
i_H0qLhJOM0,This is what our democracy has come to. The opposition is asked questions for the failure of governance. That is why we are so behind. I recently moved to Europe and here I can see that politicians are asked serious questions and there is no 1 party majority. People give vote in such a way that no 1 party can rule. They have to do alliances. And politicians are not treated as &quot;Gods&quot; like in our country. They are government servants and they need to fulfill their duties. And there is no religious or social hatred against any community. Law is supreme. I hope our country also changes and we get better governance and a much much better economy.,"This is what our democracy has come to. The opposition is asked questions for the failure of governance. That is why we are so behind. I recently moved to Europe and here I can see that politicians are asked serious questions and there is no 1 party majority. People give vote in such a way that no 1 party can rule. They have to do alliances. And politicians are not treated as ""Gods"" like in our country. They are government servants and they need to fulfill their duties. And there is no religious or social hatred against any community. Law is supreme. I hope our country also changes and we get better governance and a much much better economy.",Husain Abbas,UCKoZM29QP9HkRVIEaDpMCXw,2022-09-12T07:45:35Z,this is what our democracy ha come to the opposition is asked question for the failure of governance that is why we are so behind recently moved to europe and here can see that politician are asked serious question and there is no party majority people give vote in such way that no party can rule they have to do alliance and politician are not treated a god like in our country they are government servant and they need to fulfill their duty and there is no religious or social hatred against any community law is supreme hope our country also change and we get better governance and much much better economy ,NEGATIVE,CRITICISM,
